,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
566,566,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,4.0,8,4,4.5,0.3,North Bridge (JPN),5,H,128,,1:58.15,118.15,15.8,Yasunari Iwata,Takeshi Okumura,,–,113,Maurice (JPN),Amazing Moon (JPN),Admire Moon,Noboru Iyama,,Hanshin,135.36121312754145,34.77914388048496
567,567,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,6.0,9,6,4.75,0.3,Weltreisende (JPN),6,H,128,,1:58.19,118.19,6.6,Yuga Kawada,Yasutoshi Ikee,,–,112,Dream Journey (JPN),Mandela (GER),Acatenango,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
568,568,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,10.0,10,10,4.75,0.05,Potager (JPN),6,H,128,,1:58.20,118.20,49.0,Ryusei Sakai,Yasuo Tomomichi,,–,112,Deep Impact (JPN),Ginger Punch (USA),Awesome Again,Kaneko Makoto Holdings Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
569,569,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,8.0,11,8,5.25,.5,Lagulf (JPN),4,C,128,,1:58.28,118.28,32.0,Keita Tosaki,Yoshitada Munakata,,–,111,Maurice (JPN),Abandonne (JPN),Falbrav,Takashi Muraki,,Hanshin,135.36121312754145,34.77914388048496
570,570,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,3.0,12,3,5.25,0.05,Mozu Bello (JPN),7,H,128,,1:58.28,118.28,380.0,Atsuya Nishimura,Naoyuki Morita,,–,111,Deep Brillante (JPN),Harlans Ruby (USA),Harlans Holiday,Capital System Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
571,571,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,12.0,13,12,5.5,0.3,Killer Ability (JPN),4,C,128,,1:58.32,118.32,41.0,Taisei Danno,Takashi Saito,,–,111,Deep Impact (JPN),Killer Graces (USA),Congaree,Carrot Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
572,572,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,5.0,14,5,9.5,4,Wonderful Town (JPN),5,H,128,,1:58.98,118.98,328.0,Ryuji Wada,Yoshitada Takahashi,,–,103,Rulership (JPN),Sea Of Love (JPN),Deep Impact,Masahiro Mita,,Hanshin,135.36121312754145,34.77914388048496
573,573,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,16.0,15,16,12,2.5,North The World (JPN),5,H,128,,1:59.40,119.40,166.0,Yuichi Kitamura,Ryuji Okubo,,–,98,Deep Impact (JPN),Path Of Dreams (USA),Giants Causeway,Three H Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
574,574,2023-04-02,JPN,Hanshin,07:40,Osaka Hai (4yo+) (Turf),Flat,,Grade 1,,4yo+,,1m2f,10f,2000,Good To Firm,Turf,16,15.0,16,15,13.25,1.25,Hindu Times (JPN),7,G,128,,1:59.61,119.61,151.0,Kenichi Ikezoe,Takashi Saito,,–,95,Harbinger (GB),Mahabharata (JPN),Deep Impact,Silk Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
575,575,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,9.0,1,9,0,0,Sound Vivace (JPN),4,F,121,,1:33.90,93.90,13.8,Suguru Hamanaka,Daisuke Takayanagi,351460.22,–,112,Duramente (JPN),Scoubidou (GER),Johan Cruyff,Yuichi Masuda,,Hanshin,135.36121312754145,34.77914388048496
576,576,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,1.0,2,1,1.25,1.25,Sublime Anthem (JPN),4,F,121,,1:34.11,94.11,43.0,Mirai Iwata,Hideaki Fujiwara,139979.86,–,109,Lord Kanaloa (JPN),Pastophoria (JPN),Symboli Kris S,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
577,577,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,2.0,3,2,1.5,0.3,Costa Bonita (JPN),4,F,121,,1:34.15,94.15,40.0,Katsuma Sameshima,Yoshiaki Sugiyama,88872.1,–,109,Isla Bonita (JPN),Lady Ying (FR),Kendor,Tatsuo Tanikake,,Hanshin,135.36121312754145,34.77914388048496
578,578,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,3.0,4,3,1.75,0.3,Win Charlotte (JPN),5,M,121,,1:34.19,94.19,4.2,Yukito Ishikawa,Shoichiro Wada,52240.68,–,108,Screen Hero (JPN),Maria Veronika (JPN),Jungle Pocket,Win Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
579,579,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,10.0,5,10,2.25,0.3,Andvaranaut (JPN),5,M,121,,1:34.28,94.28,24.8,Hayato Yoshida,Manabu Ikezoe,34617.32,–,107,King Kamehameha (JPN),Gullveig (JPN),Deep Impact,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
580,580,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,7.0,6,7,2.75,.5,Rouge Stiria (JPN),4,F,121,,1:34.36,94.36,2.9,Yuga Kawada,Hideaki Fujiwara,,–,106,Deep Impact (JPN),Driven Snow (USA),Storm Cat,Tokyo Horse Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
581,581,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,6.0,7,6,3,0.3,Ten Happy Rose (JPN),5,M,121,,1:34.40,94.40,57.0,Kota Fujioka,Daisuke Takayanagi,,–,105,Epiphaneia (JPN),Fatal Rose (JPN),Tanino Gimlet,Yasushi Tenpaku,,Hanshin,135.36121312754145,34.77914388048496
582,582,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,4.0,8,4,3.25,0.2,Phrase DArmes (JPN),5,M,121,,1:34.48,94.48,28.0,Yuichi Kitamura,Masahiro Matsunaga,,–,105,Kizuna (JPN),Coup De Grace (JPN),White Muzzle,Katsumi Yoshida,,Hanshin,135.36121312754145,34.77914388048496
583,583,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,5.0,9,5,4.5,1.25,Mama Cocha (JPN),4,F,121,,1:34.65,94.65,5.0,Kohei Matsuyama,Yasutoshi Ikee,,–,102,Kurofune (USA),Buchiko (JPN),King Kamehameha,Kaneko Makoto Holdings Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
584,584,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,11.0,10,11,5.25,.75,Izu Jo No Kiseki (JPN),6,M,123,,1:34.78,94.78,9.7,Yasunari Iwata,Koichi Ishizaka,,–,102,Epiphaneia (JPN),King Dancer (JPN),King Kamehameha,Ichiro Izumi,,Hanshin,135.36121312754145,34.77914388048496
585,585,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,8.0,11,8,6,.75,Pin High (JPN),4,F,121,,1:34.90,94.90,7.4,Ryo Takakura,Katsunori Tanaka,,–,99,Mikki Isle (JPN),Lated (JPN),Jungle Pocket,Shinobu Kitahata,,Hanshin,135.36121312754145,34.77914388048496
586,586,2023-04-08,JPN,Hanshin,07:35,Sankeisports Hai Hanshin Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 2,,4yo+,F & M,1m,8f,1600,Good,Turf,12,12.0,12,12,8.5,2.5,Divina (JPN),5,M,121,,1:35.32,95.32,48.0,Kenichi Ikezoe,Yasuo Tomomichi,,–,93,Maurice (JPN),Verxina (JPN),Deep Impact,Kazuhiro Sasaki,,Hanshin,135.36121312754145,34.77914388048496
587,587,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,3.0,1,3,0,0,Liberty Island (JPN),3,F,121,,1:32.10,92.10,1.6,Yuga Kawada,Mitsumasa Nakauchida,1048678.25,–,113,Duramente (JPN),Yankee Rose (AUS),All American,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
588,588,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,9.0,2,9,.75,.75,Kona Coast (JPN),3,F,121,,1:32.22,92.22,18.4,Katsuma Sameshima,Hisashi Shimizu,400327.29,–,112,Kitasan Black (JPN),Kona Brewers (JPN),King Kamehameha,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
589,589,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,14.0,3,14,1,0.3,Perifania (JPN),3,F,121,,1:32.27,92.27,17.6,Takeshi Yokoyama,Yuichi Shikato,244222.05,–,111,Maurice (JPN),Katies Heart (JPN),Hearts Cry,Carrot Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
590,590,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,5.0,4,5,2.75,1.75,Harper (JPN),3,F,121,,1:32.56,92.56,8.7,Christophe-Patrice Lemaire,Yasuo Tomomichi,132175.23,–,107,Hearts Cry (JPN),Seresta (ARG),Jump Start,Ms Racing,,Hanshin,135.36121312754145,34.77914388048496
591,591,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,4.0,5,4,3.25,.5,Doe Eyes (JPN),3,F,121,,1:32.64,92.64,12.0,Hayato Yoshida,Yasushi Shono,88116.82,–,106,Rulership (JPN),Roseman Bridge (JPN),Deep Impact,G1 Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
592,592,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,11.0,6,11,3.5,0.3,Shinryokuka (JPN),3,F,121,,1:32.68,92.68,33.0,Yutaka Yoshida,Masahiro Takeuchi,,–,105,Satono Diamond (JPN),Lei Carla (JPN),King Kamehameha,Kentaro Yui,,Hanshin,135.36121312754145,34.77914388048496
593,593,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,12.0,7,12,4.25,.75,Sing That Song (JPN),3,F,121,,1:32.81,92.81,47.0,Mirai Iwata,Tomokazu Takano,,–,103,Duramente (JPN),Thegirlinthatsong (USA),My Golden Song,Shadai Race Horse Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
594,594,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,2.0,8,2,4.5,0.05,Light Quantum (JPN),3,F,121,,1:32.86,92.86,8.0,Yutaka Take,Koshiro Take,,–,103,Deep Impact (JPN),Illuminant (USA),Quality Road,Shadai Race Horse Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
595,595,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,1.0,9,1,4.5,0.05,Bouton DOr (JPN),3,F,121,,1:32.86,92.86,171.0,Kenichi Ikezoe,Manabu Ikezoe,,–,103,Big Arthur (JPN),Princess Rock (JPN),Swift Current,Gaen Kogyo Llc,,Hanshin,135.36121312754145,34.77914388048496
596,596,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,10.0,10,10,4.75,0.2,Emu (JPN),3,F,121,,1:32.92,92.92,155.0,Kohei Matsuyama,Shoichiro Wada,,–,103,Harbinger (GB),Sourire (JPN),Special Week,Koji Maeda,,Hanshin,135.36121312754145,34.77914388048496
597,597,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,17.0,11,17,5.25,.5,Ravel (JPN),3,F,121,,1:32.97,92.97,40.0,Ryusei Sakai,Yoshito Yahagi,,–,102,Kitasan Black (JPN),Sambre Et Meuse (JPN),Daiwa Major,Carrot Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
598,598,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,8.0,12,8,5.5,0.3,Kita Wing (JPN),3,F,121,,1:33.02,93.02,57.0,Makoto Sugihara,Shigeyuki Kojima,,–,101,Danon Ballade (JPN),Kitano Ritsumei (JPN),Ill Have Another,Mill Farm Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
599,599,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,6.0,13,6,6.5,1,Mozu Meimei (JPN),3,F,121,,1:33.18,93.18,27.9,Ryuji Wada,Hidetaka Otonashi,,–,99,Real Impact (JPN),In Luxury (JPN),Frankel,Capital System Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
600,600,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,13.0,14,13,6.75,0.2,Dura (JPN),3,F,121,,1:33.26,93.26,31.0,Keita Tosaki,Yasuyuki Takahashi,,–,98,Duramente (JPN),Isis (JPN),King Halo,Cypress Holdings Llc,,Hanshin,135.36121312754145,34.77914388048496
601,601,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,7.0,15,7,7,0.3,Conch Shell (JPN),3,F,121,,1:33.27,93.27,147.0,Genki Maruyama,Hisashi Shimizu,,–,97,Kizuna (JPN),Xanas (IRE),Galileo,Shinji Maeda,,Hanshin,135.36121312754145,34.77914388048496
602,602,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,15.0,16,15,7.75,.75,June Orange (JPN),3,F,121,,1:33.39,93.39,259.0,Akatsuki Tomita,Kodai Hasegawa,,–,96,Just A Way (JPN),Admire Sabrina (JPN),Symboli Kris S,Jun Yoshikawa,,Hanshin,135.36121312754145,34.77914388048496
603,603,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,16.0,17,16,10.75,3,Moon Probe (JPN),3,F,121,,1:33.89,93.89,251.0,Yuichi Kitamura,Hiroyuki Uemura,,–,89,Maurice (JPN),Smiling Moon (JPN),Fuji Kiseki,Haruya Yoshida,,Hanshin,135.36121312754145,34.77914388048496
604,604,2023-04-09,JPN,Hanshin,07:40,Oka Sho (Japanese 1000 Guineas) (3yo Fillies) (Turf),Flat,,Grade 1,,3yo,F,1m,8f,1600,Good To Firm,Turf,18,18.0,18,18,14.25,3.5,Tosen Laurier (JPN),3,F,121,,1:34.47,94.47,101.0,Kazuo Yokoyama,Michihiro Ogasa,,–,81,Satono Crown (JPN),Tosen Natural (JPN),Meisho Samson,Takaya Shimakawa,,Hanshin,135.36121312754145,34.77914388048496
605,605,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,6.0,1,6,0,0,Obamburumai (JPN),3,C,123,,1:33.90,93.90,7.0,Yutaka Take,Keiji Yoshimura,255859.77,–,102,Discreet Cat (USA),Pink Gerbera (JPN),Deep Impact,Koji Oka,,Hanshin,135.36121312754145,34.77914388048496
606,606,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,4.0,2,4,0.2,0.2,Session (JPN),3,C,123,,1:33.94,93.94,7.0,Taisei Danno,Takashi Saito,101875.63,–,101,Silver State (JPN),Miss Dubawi GB,Dubawi,Masamichi Hayashi,,Hanshin,135.36121312754145,34.77914388048496
607,607,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,1.0,3,1,.5,0.3,Shomon (JPN),3,G,123,,1:34.00,94.00,5.1,Katsuma Sameshima,Shinsuke Hashiguchi,63525.93,–,101,Mind Your Biscuits (USA),Epoxi (JPN),Deep Impact,Eiko Hayashi,,Hanshin,135.36121312754145,34.77914388048496
608,608,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,3.0,4,3,1.25,.75,Silver Duke (JPN),3,C,123,,1:34.15,94.15,35.0,Kenichi Ikezoe,Masayuki Nishimura,31470.29,–,99,Silver State (JPN),Vanadis (JPN),Rock Of Gibraltar,Toshihiko Tabata,,Hanshin,135.36121312754145,34.77914388048496
609,609,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,7.0,4,7,1.25,0,Toho Galleon (JPN),3,C,123,,1:34.15,94.15,23.3,Yasunari Iwata,Koichi Ishizaka,31470.29,–,99,Real Steel (JPN),Devils Corner (USA),Songandaprayer,Toho Bussan Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
610,610,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,13.0,6,13,1.5,0.3,Doctor Dolittle (JPN),3,C,123,,1:34.20,94.20,19.6,Atsuya Nishimura,Teiichi Konno,,–,98,Declaration Of War (USA),Brookdale (JPN),King Kamehameha,Tatsuo Tanikake,,Hanshin,135.36121312754145,34.77914388048496
611,611,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,5.0,7,5,2.5,1,Navona (JPN),3,C,123,,1:34.40,94.40,6.5,Yuga Kawada,Yoshito Yahagi,,–,96,Lord Kanaloa (JPN),Serienholde (GER),Soldier Hollow,La Mere Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
612,612,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,9.0,8,9,3.5,1,Kyoei Brisa (JPN),3,C,123,,1:34.60,94.60,25.0,Manabu Sakai,Yasuo Takeichi,,–,94,Greater London (JPN),Kyoei Poznan (JPN),Rulership,Haruo Tanaka,,Hanshin,135.36121312754145,34.77914388048496
613,613,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,10.0,9,10,5,1.5,Skyrocket (JPN),3,C,123,,1:34.90,94.90,21.2,Kazuo Yokoyama,Naosuke Sugai,,–,90,Just A Way (JPN),Ticker Tape GB,Royal Applause,Silk Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
614,614,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,11.0,10,11,5.25,0.3,Ocean Tribe (JPN),3,C,123,,1:34.95,94.95,22.0,Kota Fujioka,Daisuke Takayanagi,,–,90,Rulership (JPN),Purple Sail (JPN),Fuji Kiseki,Sunday Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
615,615,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,2.0,11,2,6.25,1,Yurisha (JPN),3,F,119,,1:35.15,95.15,4.8,Kohei Matsuyama,Naoya Nakamura,,–,83,Greater London (JPN),Angelicus (JPN),Harbinger,Yoshikazu Takeshita,,Hanshin,135.36121312754145,34.77914388048496
616,616,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,17.0,12,17,6.5,0.05,Yakushima (GB),3,C,123,,1:35.21,95.21,16.4,Christophe-Patrice Lemaire,Ryo Terashima,,–,87,Havana Grey (GB),Satsuma GB,Compton Place,Godolphin,Settled in midfield on outer - pushed along 2f out - no impression on leaders from 1 1/2f out - never threatened,Hanshin,135.36121312754145,34.77914388048496
617,617,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,8.0,13,8,11.5,5,Taliesin (JPN),3,C,123,,1:36.20,96.20,107.0,Hideaki Miyuki,Takashi Kanari,,–,76,Kinshasa No Kiseki (AUS),Evading Tempete GB,Dubai Destination,Tsutomu Noda,,Hanshin,135.36121312754145,34.77914388048496
618,618,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,14.0,14,14,11.5,0.2,ILl Shine (JPN),3,C,123,,1:36.24,96.24,54.0,Norihiro Yokoyama,Koichi Shintani,,–,75,Victoire Pisa (JPN),Best Of Me (JPN),Brians Time,Ryuji Katsumoto,,Hanshin,135.36121312754145,34.77914388048496
619,619,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,18.0,15,18,13.25,1.75,Tinia (IRE),3,C,123,,1:36.55,96.55,39.0,Kiwamu Ogino,Yasutoshi Ikee,,–,71,Frankel (GB),Follow A Dream (USA),Giants Causeway,Koji Maeda,,Hanshin,135.36121312754145,34.77914388048496
620,620,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,16.0,16,16,15.25,2,Taisei Courageux (JPN),3,C,123,,1:36.95,96.95,205.0,Ryuji Wada,Yoshito Yahagi,,–,67,Satono Crown (JPN),Cherir (JPN),Sunday Silence,Seiho Tanaka,,Hanshin,135.36121312754145,34.77914388048496
621,621,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,15.0,17,15,17.25,2,Lance Of Sound (JPN),3,F,119,,1:37.35,97.35,48.0,Yusuke Fujioka,Yutaka Okumura,,–,58,Deep Brillante (JPN),Angelus Kiss (USA),Gone West,Yoshinori Itsukage,,Hanshin,135.36121312754145,34.77914388048496
622,622,2023-04-15,JPN,Hanshin,07:30,Arlington Cup (3yo) (Turf),Flat,,Grade 3,,3yo,,1m,8f,1600,Yielding,Turf,18,12.0,18,12,17.5,0.2,Maruchan (JPN),3,C,123,,1:37.44,97.44,45.0,Ryo Takakura,Yasuo Takeichi,,–,62,Lovely Day (JPN),Miorichan (JPN),Swept Overboard,Takao Seya,,Hanshin,135.36121312754145,34.77914388048496
623,623,2023-04-16,JPN,Hanshin,07:30,Antares Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,1m1f,9f,1800,Standard,AW,15,12.0,1,12,0,0,Promised Warrior (JPN),6,H,130,,1:49.50,109.50,1.9,Katsuma Sameshima,Kenji Nonaka,242522.66,–,–,Majestic Warrior (USA),Promised Spark (JPN),Fuji Kiseki,Silk Racing Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
624,624,2023-04-16,JPN,Hanshin,07:30,Antares Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,1m1f,9f,1800,Standard,AW,15,9.0,2,9,.5,.5,Vanyar (JPN),5,H,126,,1:49.58,109.58,8.1,Kiwamu Ogino,Yasushi Shono,95367.57,–,–,Turtle Bowl (IRE),Bright Elf (JPN),Brians Time,Hidaka Breeders Union Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
625,625,2023-04-16,JPN,Hanshin,07:30,Antares Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,1m1f,9f,1800,Standard,AW,15,11.0,3,11,2.5,2,Kings Sword (JPN),4,C,126,,1:49.92,109.92,6.6,Yasunari Iwata,Ryo Terashima,60271.9,–,–,Sinister Minister (USA),Kings Berry (JPN),King Halo,Hidaka Breeders Union Co Ltd,,Hanshin,135.36121312754145,34.77914388048496
